genres,app_name,release_date,specs,price,early_access,sentiment,metascore,año,specs_encoded,genres_encoded,sentiment_code
Action,Watchmen: The End is Nigh,2009-03-04,Single player,4.99,False,Mixed,61,2009,32,0,4.0
Action,Watchmen: The End is Nigh,2009-03-04, Multi player,4.99,False,Mixed,61,2009,13,0,4.0
Action,Watchmen: The End is Nigh,2009-03-04, Shared/Split Screen,4.99,False,Mixed,61,2009,17,0,4.0
Action,Penumbra Overture,2007-03-30,Single player,9.99,False,Very Positive,73,2007,32,0,7.0
Action,Penumbra Overture,2007-03-30, Captions available,9.99,False,Very Positive,73,2007,0,0,7.0
Adventure,Penumbra Overture,2007-03-30,Single player,9.99,False,Very Positive,73,2007,32,1,7.0
Adventure,Penumbra Overture,2007-03-30, Captions available,9.99,False,Very Positive,73,2007,0,1,7.0
Indie,Penumbra Overture,2007-03-30,Single player,9.99,False,Very Positive,73,2007,32,3,7.0
Indie,Penumbra Overture,2007-03-30, Captions available,9.99,False,Very Positive,73,2007,0,3,7.0
Action,Unreal Tournament 3 Black,2007-11-19,Single player,19.99,False,Very Positive,83,2007,32,0,7.0
Action,Unreal Tournament 3 Black,2007-11-19, Multi player,19.99,False,Very Positive,83,2007,13,0,7.0
Action,Unreal Tournament 3 Black,2007-11-19, Co op,19.99,False,Very Positive,83,2007,1,0,7.0
Action,Unreal Tournament 3 Black,2007-11-19, Steam Achievements,19.99,False,Very Positive,83,2007,19,0,7.0
RPG,Drakensang,2009-02-27,Single player,9.99,False,Very Positive,75,2009,32,4,7.0
Racing,Burnout Paradise: The Ultimate Box,2009-02-03,Single player,19.99,False,Very Positive,87,2009,32,5,7.0
Racing,Burnout Paradise: The Ultimate Box,2009-02-03, Multi player,19.99,False,Very Positive,87,2009,13,5,7.0
Action,The Maw,2009-03-09,Single player,9.99,False,Very Positive,75,2009,32,0,7.0
Action,The Maw,2009-03-09, Steam Achievements,9.99,False,Very Positive,75,2009,19,0,7.0
Indie,The Maw,2009-03-09,Single player,9.99,False,Very Positive,75,2009,32,3,7.0
Indie,The Maw,2009-03-09, Steam Achievements,9.99,False,Very Positive,75,2009,19,3,7.0
RPG,Guild Wars Nightfall,2006-10-27,Multi player,19.99,False,unknown,84,2006,29,4,0.0
RPG,Guild Wars Nightfall,2006-10-27, MMO,19.99,False,unknown,84,2006,12,4,0.0
nan,Guild Wars Nightfall,2006-10-27,Multi player,19.99,False,unknown,84,2006,29,9,0.0
nan,Guild Wars Nightfall,2006-10-27, MMO,19.99,False,unknown,84,2006,12,9,0.0
RPG,Guild Wars,2005-04-28,Multi player,19.99,False,Few Reviews,89,2005,29,4,0.0
RPG,Guild Wars,2005-04-28, MMO,19.99,False,Few Reviews,89,2005,12,4,0.0
nan,Guild Wars,2005-04-28,Multi player,19.99,False,Few Reviews,89,2005,29,9,0.0
nan,Guild Wars,2005-04-28, MMO,19.99,False,Few Reviews,89,2005,12,9,0.0
RPG,Guild Wars Factions,2006-04-28,Multi player,19.99,False,unknown,84,2006,29,4,0.0
RPG,Guild Wars Factions,2006-04-28, MMO,19.99,False,unknown,84,2006,12,4,0.0
nan,Guild Wars Factions,2006-04-28,Multi player,19.99,False,unknown,84,2006,29,9,0.0
nan,Guild Wars Factions,2006-04-28, MMO,19.99,False,unknown,84,2006,12,9,0.0
RPG,Two Worlds Epic Edition,2009-04-30,Single player,9.99,False,Mostly Positive,65,2009,32,4,6.0
RPG,Two Worlds Epic Edition,2009-04-30, Multi player,9.99,False,Mostly Positive,65,2009,13,4,6.0
RPG,Two Worlds Epic Edition,2009-04-30, Online Multi Player,9.99,False,Mostly Positive,65,2009,15,4,6.0
RPG,Two Worlds Epic Edition,2009-04-30, Online Co op,9.99,False,Mostly Positive,65,2009,14,4,6.0
RPG,Two Worlds Epic Edition,2009-04-30, Cross Platform Multiplayer,9.99,False,Mostly Positive,65,2009,3,4,6.0
RPG,Two Worlds Epic Edition,2009-04-30, Steam Trading Cards,9.99,False,Mostly Positive,65,2009,22,4,6.0
RPG,Two Worlds Epic Edition,2009-04-30, Partial Controller Support,9.99,False,Mostly Positive,65,2009,16,4,6.0
Strategy,Helldorado,2009-04-30,Single player,9.99,False,Mixed,65,2009,32,8,4.0
Action,X-Blades,2009-02-10,Single player,9.99,False,Mixed,54,2009,32,0,4.0
Action,X-Blades,2009-02-10, Steam Trading Cards,9.99,False,Mixed,54,2009,22,0,4.0
Action,X-Blades,2009-02-10, Partial Controller Support,9.99,False,Mixed,54,2009,16,0,4.0
Adventure,X-Blades,2009-02-10,Single player,9.99,False,Mixed,54,2009,32,1,4.0
Adventure,X-Blades,2009-02-10, Steam Trading Cards,9.99,False,Mixed,54,2009,22,1,4.0
Adventure,X-Blades,2009-02-10, Partial Controller Support,9.99,False,Mixed,54,2009,16,1,4.0
RPG,X-Blades,2009-02-10,Single player,9.99,False,Mixed,54,2009,32,4,4.0
RPG,X-Blades,2009-02-10, Steam Trading Cards,9.99,False,Mixed,54,2009,22,4,4.0
RPG,X-Blades,2009-02-10, Partial Controller Support,9.99,False,Mixed,54,2009,16,4,4.0
Action,Zeno Clash,2009-04-21,Single player,9.99,False,Very Positive,77,2009,32,0,7.0
Action,Zeno Clash,2009-04-21, Steam Achievements,9.99,False,Very Positive,77,2009,19,0,7.0
Action,Zeno Clash,2009-04-21, Steam Trading Cards,9.99,False,Very Positive,77,2009,22,0,7.0
Action,Zeno Clash,2009-04-21, Steam Cloud,9.99,False,Very Positive,77,2009,20,0,7.0
Indie,Zeno Clash,2009-04-21,Single player,9.99,False,Very Positive,77,2009,32,3,7.0
Indie,Zeno Clash,2009-04-21, Steam Achievements,9.99,False,Very Positive,77,2009,19,3,7.0
Indie,Zeno Clash,2009-04-21, Steam Trading Cards,9.99,False,Very Positive,77,2009,22,3,7.0
Indie,Zeno Clash,2009-04-21, Steam Cloud,9.99,False,Very Positive,77,2009,20,3,7.0
RPG,King's Bounty: The Legend,2008-09-23,Single player,6.99,False,Very Positive,79,2008,32,4,7.0
RPG,King's Bounty: The Legend,2008-09-23, Steam Cloud,6.99,False,Very Positive,79,2008,20,4,7.0
Strategy,King's Bounty: The Legend,2008-09-23,Single player,6.99,False,Very Positive,79,2008,32,8,7.0
Strategy,King's Bounty: The Legend,2008-09-23, Steam Cloud,6.99,False,Very Positive,79,2008,20,8,7.0
Racing,Death Track®: Resurrection,2009-05-06,Single player,2.99,False,Mixed,53,2009,32,5,4.0
Racing,Death Track®: Resurrection,2009-05-06, Steam Cloud,2.99,False,Mixed,53,2009,20,5,4.0
RPG,Freedom Force,2002-03-26,Single player,4.99,False,Mixed,90,2002,32,4,4.0
RPG,Freedom Force,2002-03-26, Multi player,4.99,False,Mixed,90,2002,13,4,4.0
Strategy,Freedom Force,2002-03-26,Single player,4.99,False,Mixed,90,2002,32,8,4.0
Strategy,Freedom Force,2002-03-26, Multi player,4.99,False,Mixed,90,2002,13,8,4.0
Indie,Light of Altair,2009-06-04,Single player,14.99,False,Positive,66,2009,32,3,5.0
Indie,Light of Altair,2009-06-04, Steam Achievements,14.99,False,Positive,66,2009,19,3,5.0
Simulation,Light of Altair,2009-06-04,Single player,14.99,False,Positive,66,2009,32,6,5.0
Simulation,Light of Altair,2009-06-04, Steam Achievements,14.99,False,Positive,66,2009,19,6,5.0
Strategy,Light of Altair,2009-06-04,Single player,14.99,False,Positive,66,2009,32,8,5.0
Strategy,Light of Altair,2009-06-04, Steam Achievements,14.99,False,Positive,66,2009,19,8,5.0
Action,Prototype™,2009-06-10,Single player,19.99,False,Very Positive,79,2009,32,0,7.0
Adventure,Prototype™,2009-06-10,Single player,19.99,False,Very Positive,79,2009,32,1,7.0
Strategy,Port Royale 2,2004-04-30,Single player,4.99,False,Mixed,75,2004,32,8,4.0
RPG,The Elder Scrolls IV: Oblivion® Game of the Year Edition,2007-09-11,Single player,14.99,False,Very Positive,94,2007,32,4,7.0
RPG,The Elder Scrolls IV: Oblivion® Game of the Year Edition,2007-09-11, Steam Cloud,14.99,False,Very Positive,94,2007,20,4,7.0
RPG,The Elder Scrolls III: Morrowind® Game of the Year Edition,2002-04-29,Single player,14.99,False,Very Positive,89,2002,32,4,7.0
RPG,The Elder Scrolls III: Morrowind® Game of the Year Edition,2002-04-29, Steam Cloud,14.99,False,Very Positive,89,2002,20,4,7.0
Action,Call of Juarez®: Bound in Blood,2009-06-30,Single player,9.99,False,Very Positive,78,2009,32,0,7.0
Adventure,Nancy Drew®: Legend of the Crystal Skull,2007-10-01,Single player,6.99,False,Positive,79,2007,32,1,5.0
Adventure,Nancy Drew®: The Creature of Kapu Cave,2006-10-01,Single player,6.99,False,Positive,68,2006,32,1,5.0
Adventure,Nancy Drew®: The Phantom of Venice,2008-07-01,Single player,6.99,False,Positive,69,2008,32,1,5.0
Adventure,Nancy Drew®: The White Wolf of Icicle Creek,2007-07-01,Single player,6.99,False,Positive,73,2007,32,1,5.0
Adventure,Tales of Monkey Island Complete Pack,2009-07-07,Single player,19.99,False,Very Positive,79,2009,32,1,7.0
Action,Street Fighter® IV,2009-07-07,Single player,19.99,False,Mostly Positive,91,2009,32,0,6.0
Action,Street Fighter® IV,2009-07-07, Multi player,19.99,False,Mostly Positive,91,2009,13,0,6.0
Action,Street Fighter® IV,2009-07-07, Partial Controller Support,19.99,False,Mostly Positive,91,2009,16,0,6.0
Action,Thrillville®: Off the Rails™,2007-10-09,Single player,9.99,False,Very Positive,70,2007,32,0,7.0
Action,Thrillville®: Off the Rails™,2007-10-09, Local Multi Player,9.99,False,Very Positive,70,2007,11,0,7.0
Action,Thrillville®: Off the Rails™,2007-10-09, Co op,9.99,False,Very Positive,70,2007,1,0,7.0
Action,Thrillville®: Off the Rails™,2007-10-09, Local Co op,9.99,False,Very Positive,70,2007,10,0,7.0
Action,Thrillville®: Off the Rails™,2007-10-09, Shared/Split Screen,9.99,False,Very Positive,70,2007,17,0,7.0
Action,Thrillville®: Off the Rails™,2007-10-09, Partial Controller Support,9.99,False,Very Positive,70,2007,16,0,7.0
Action,Thrillville®: Off the Rails™,2007-10-09, Steam Cloud,9.99,False,Very Positive,70,2007,20,0,7.0
Adventure,Thrillville®: Off the Rails™,2007-10-09,Single player,9.99,False,Very Positive,70,2007,32,1,7.0
Adventure,Thrillville®: Off the Rails™,2007-10-09, Local Multi Player,9.99,False,Very Positive,70,2007,11,1,7.0
Adventure,Thrillville®: Off the Rails™,2007-10-09, Co op,9.99,False,Very Positive,70,2007,1,1,7.0
Adventure,Thrillville®: Off the Rails™,2007-10-09, Local Co op,9.99,False,Very Positive,70,2007,10,1,7.0
Adventure,Thrillville®: Off the Rails™,2007-10-09, Shared/Split Screen,9.99,False,Very Positive,70,2007,17,1,7.0
Adventure,Thrillville®: Off the Rails™,2007-10-09, Partial Controller Support,9.99,False,Very Positive,70,2007,16,1,7.0
Adventure,Thrillville®: Off the Rails™,2007-10-09, Steam Cloud,9.99,False,Very Positive,70,2007,20,1,7.0
Racing,Thrillville®: Off the Rails™,2007-10-09,Single player,9.99,False,Very Positive,70,2007,32,5,7.0
Racing,Thrillville®: Off the Rails™,2007-10-09, Local Multi Player,9.99,False,Very Positive,70,2007,11,5,7.0
Racing,Thrillville®: Off the Rails™,2007-10-09, Co op,9.99,False,Very Positive,70,2007,1,5,7.0
Racing,Thrillville®: Off the Rails™,2007-10-09, Local Co op,9.99,False,Very Positive,70,2007,10,5,7.0
Racing,Thrillville®: Off the Rails™,2007-10-09, Shared/Split Screen,9.99,False,Very Positive,70,2007,17,5,7.0
Racing,Thrillville®: Off the Rails™,2007-10-09, Partial Controller Support,9.99,False,Very Positive,70,2007,16,5,7.0
Racing,Thrillville®: Off the Rails™,2007-10-09, Steam Cloud,9.99,False,Very Positive,70,2007,20,5,7.0
Simulation,Thrillville®: Off the Rails™,2007-10-09,Single player,9.99,False,Very Positive,70,2007,32,6,7.0
Simulation,Thrillville®: Off the Rails™,2007-10-09, Local Multi Player,9.99,False,Very Positive,70,2007,11,6,7.0
Simulation,Thrillville®: Off the Rails™,2007-10-09, Co op,9.99,False,Very Positive,70,2007,1,6,7.0
Simulation,Thrillville®: Off the Rails™,2007-10-09, Local Co op,9.99,False,Very Positive,70,2007,10,6,7.0
Simulation,Thrillville®: Off the Rails™,2007-10-09, Shared/Split Screen,9.99,False,Very Positive,70,2007,17,6,7.0
Simulation,Thrillville®: Off the Rails™,2007-10-09, Partial Controller Support,9.99,False,Very Positive,70,2007,16,6,7.0
Simulation,Thrillville®: Off the Rails™,2007-10-09, Steam Cloud,9.99,False,Very Positive,70,2007,20,6,7.0
Strategy,Thrillville®: Off the Rails™,2007-10-09,Single player,9.99,False,Very Positive,70,2007,32,8,7.0
Strategy,Thrillville®: Off the Rails™,2007-10-09, Local Multi Player,9.99,False,Very Positive,70,2007,11,8,7.0
Strategy,Thrillville®: Off the Rails™,2007-10-09, Co op,9.99,False,Very Positive,70,2007,1,8,7.0
Strategy,Thrillville®: Off the Rails™,2007-10-09, Local Co op,9.99,False,Very Positive,70,2007,10,8,7.0
Strategy,Thrillville®: Off the Rails™,2007-10-09, Shared/Split Screen,9.99,False,Very Positive,70,2007,17,8,7.0
Strategy,Thrillville®: Off the Rails™,2007-10-09, Partial Controller Support,9.99,False,Very Positive,70,2007,16,8,7.0
Strategy,Thrillville®: Off the Rails™,2007-10-09, Steam Cloud,9.99,False,Very Positive,70,2007,20,8,7.0
Action,Armed and Dangerous®,2003-12-02,Single player,5.99,False,Very Positive,78,2003,32,0,7.0
Action,Armed and Dangerous®,2003-12-02, Steam Cloud,5.99,False,Very Positive,78,2003,20,0,7.0
Action,"Star Wars: Battlefront 2 (Classic, 2005)",2005-11-01,Single player,9.99,False,Very Positive,78,2005,32,0,7.0
Action,"Star Wars: Battlefront 2 (Classic, 2005)",2005-11-01, Partial Controller Support,9.99,False,Very Positive,78,2005,16,0,7.0
Action,"Star Wars: Battlefront 2 (Classic, 2005)",2005-11-01, Steam Cloud,9.99,False,Very Positive,78,2005,20,0,7.0
Action,LEGO® Indiana Jones™: The Original Adventures,2008-06-03,Single player,19.99,False,Mostly Positive,78,2008,32,0,6.0
Action,LEGO® Indiana Jones™: The Original Adventures,2008-06-03, Local Co op,19.99,False,Mostly Positive,78,2008,10,0,6.0
Action,LEGO® Indiana Jones™: The Original Adventures,2008-06-03, Shared/Split Screen,19.99,False,Mostly Positive,78,2008,17,0,6.0
Action,LEGO® Indiana Jones™: The Original Adventures,2008-06-03, Partial Controller Support,19.99,False,Mostly Positive,78,2008,16,0,6.0
Action,LEGO® Indiana Jones™: The Original Adventures,2008-06-03, Steam Cloud,19.99,False,Mostly Positive,78,2008,20,0,6.0
Adventure,LEGO® Indiana Jones™: The Original Adventures,2008-06-03,Single player,19.99,False,Mostly Positive,78,2008,32,1,6.0
Adventure,LEGO® Indiana Jones™: The Original Adventures,2008-06-03, Local Co op,19.99,False,Mostly Positive,78,2008,10,1,6.0
Adventure,LEGO® Indiana Jones™: The Original Adventures,2008-06-03, Shared/Split Screen,19.99,False,Mostly Positive,78,2008,17,1,6.0
Adventure,LEGO® Indiana Jones™: The Original Adventures,2008-06-03, Partial Controller Support,19.99,False,Mostly Positive,78,2008,16,1,6.0
Adventure,LEGO® Indiana Jones™: The Original Adventures,2008-06-03, Steam Cloud,19.99,False,Mostly Positive,78,2008,20,1,6.0
Adventure,The Secret of Monkey Island: Special Edition,2009-07-15,Single player,9.99,False,Overwhelmingly Positive,86,2009,32,1,8.0
Adventure,The Secret of Monkey Island: Special Edition,2009-07-15, Full controller support,9.99,False,Overwhelmingly Positive,86,2009,5,1,8.0
Adventure,The Secret of Monkey Island: Special Edition,2009-07-15, Steam Cloud,9.99,False,Overwhelmingly Positive,86,2009,20,1,8.0
Action,Clutch,2009-06-02,Single player,9.99,False,Mostly Positive,51,2009,32,0,6.0
Racing,Clutch,2009-06-02,Single player,9.99,False,Mostly Positive,51,2009,32,5,6.0
Adventure,Nancy Drew®: Ransom of the Seven Ships,2009-07-21,Single player,6.99,False,Mixed,78,2009,32,1,4.0
Adventure,Nancy Drew®: Ransom of the Seven Ships,2009-07-21, Steam Achievements,6.99,False,Mixed,78,2009,19,1,4.0
Action,TimeShift™,2007-10-30,Single player,19.99,False,Mostly Positive,71,2007,32,0,6.0
Action,TimeShift™,2007-10-30, Multi player,19.99,False,Mostly Positive,71,2007,13,0,6.0
Action,Bionic Commando: Rearmed,2008-08-14,Single player,9.99,False,Mostly Positive,86,2008,32,0,6.0
Action,Bionic Commando: Rearmed,2008-08-14, Shared/Split Screen,9.99,False,Mostly Positive,86,2008,17,0,6.0
Action,Bionic Commando: Rearmed,2008-08-14, Partial Controller Support,9.99,False,Mostly Positive,86,2008,16,0,6.0
Action,Bionic Commando,2009-07-28,Single player,9.99,False,Mostly Positive,69,2009,32,0,6.0
Action,Bionic Commando,2009-07-28, Multi player,9.99,False,Mostly Positive,69,2009,13,0,6.0
Action,Bionic Commando,2009-07-28, Partial Controller Support,9.99,False,Mostly Positive,69,2009,16,0,6.0
Action,Bionic Commando,2009-07-28, Steam Cloud,9.99,False,Mostly Positive,69,2009,20,0,6.0
Adventure,Bionic Commando,2009-07-28,Single player,9.99,False,Mostly Positive,69,2009,32,1,6.0
Adventure,Bionic Commando,2009-07-28, Multi player,9.99,False,Mostly Positive,69,2009,13,1,6.0
Adventure,Bionic Commando,2009-07-28, Partial Controller Support,9.99,False,Mostly Positive,69,2009,16,1,6.0
Adventure,Bionic Commando,2009-07-28, Steam Cloud,9.99,False,Mostly Positive,69,2009,20,1,6.0
Action,Watchmen: The End is Nigh Part 2,2009-07-29,Single player,4.99,False,Mixed,44,2009,32,0,4.0
Action,Watchmen: The End is Nigh Part 2,2009-07-29, Co op,4.99,False,Mixed,44,2009,1,0,4.0
Action,Watchmen: The End is Nigh Part 2,2009-07-29, Partial Controller Support,4.99,False,Mixed,44,2009,16,0,4.0
Indie,Osmos,2009-08-18,Single player,9.99,False,Very Positive,80,2009,32,3,7.0
Indie,Osmos,2009-08-18, Steam Achievements,9.99,False,Very Positive,80,2009,19,3,7.0
Casual,Osmos,2009-08-18,Single player,9.99,False,Very Positive,80,2009,32,2,7.0
Casual,Osmos,2009-08-18, Steam Achievements,9.99,False,Very Positive,80,2009,19,2,7.0
RPG,Fallout 2: A Post Nuclear Role Playing Game,1998-12-01,Single player,9.99,False,Very Positive,86,1998,32,4,7.0
RPG,Fallout 2: A Post Nuclear Role Playing Game,1998-12-01, Steam Cloud,9.99,False,Very Positive,86,1998,20,4,7.0
Strategy,Fallout Tactics: Brotherhood of Steel,2001-03-01,Single player,9.99,False,Very Positive,82,2001,32,8,7.0
Strategy,Fallout Tactics: Brotherhood of Steel,2001-03-01, Multi player,9.99,False,Very Positive,82,2001,13,8,7.0
Strategy,Fallout Tactics: Brotherhood of Steel,2001-03-01, Steam Cloud,9.99,False,Very Positive,82,2001,20,8,7.0
Adventure,"Time Gentlemen, Please! and Ben There, Dan That! Special Edition  Double Pack",2009-06-22,Single player,4.99,False,Very Positive,84,2009,32,1,7.0
Indie,"Time Gentlemen, Please! and Ben There, Dan That! Special Edition  Double Pack",2009-06-22,Single player,4.99,False,Very Positive,84,2009,32,3,7.0
Action,Tom Clancy's Splinter Cell Chaos Theory®,2005-03-29,Single player,9.99,False,Very Positive,92,2005,32,0,7.0
Action,Mini Ninjas,2009-09-08,Single player,9.99,False,Very Positive,74,2009,32,0,7.0
Adventure,Mini Ninjas,2009-09-08,Single player,9.99,False,Very Positive,74,2009,32,1,7.0
RPG,Risen,2009-10-30,Single player,9.99,False,Very Positive,77,2009,32,4,7.0
RPG,Risen,2009-10-30, Steam Trading Cards,9.99,False,Very Positive,77,2009,22,4,7.0
Adventure,Machinarium,2009-10-16,Single player,9.99,False,Overwhelmingly Positive,85,2009,32,1,8.0
Adventure,Machinarium,2009-10-16, Steam Achievements,9.99,False,Overwhelmingly Positive,85,2009,19,1,8.0
Adventure,Machinarium,2009-10-16, Full controller support,9.99,False,Overwhelmingly Positive,85,2009,5,1,8.0
Adventure,Machinarium,2009-10-16, Steam Trading Cards,9.99,False,Overwhelmingly Positive,85,2009,22,1,8.0
Adventure,Machinarium,2009-10-16, Steam Cloud,9.99,False,Overwhelmingly Positive,85,2009,20,1,8.0
Adventure,Machinarium,2009-10-16, Steam Leaderboards,9.99,False,Overwhelmingly Positive,85,2009,21,1,8.0
Indie,Machinarium,2009-10-16,Single player,9.99,False,Overwhelmingly Positive,85,2009,32,3,8.0
Indie,Machinarium,2009-10-16, Steam Achievements,9.99,False,Overwhelmingly Positive,85,2009,19,3,8.0
Indie,Machinarium,2009-10-16, Full controller support,9.99,False,Overwhelmingly Positive,85,2009,5,3,8.0
Indie,Machinarium,2009-10-16, Steam Trading Cards,9.99,False,Overwhelmingly Positive,85,2009,22,3,8.0
Indie,Machinarium,2009-10-16, Steam Cloud,9.99,False,Overwhelmingly Positive,85,2009,20,3,8.0
Indie,Machinarium,2009-10-16, Steam Leaderboards,9.99,False,Overwhelmingly Positive,85,2009,21,3,8.0
Action,Medal of Honor: Airborne,2007-09-04,Single player,9.99,False,Mostly Positive,78,2007,32,0,6.0
Action,Medal of Honor: Airborne,2007-09-04, Multi player,9.99,False,Mostly Positive,78,2007,13,0,6.0
